Index,site_id,creek_name,unit,date,day_temp_c
17,SHE1,Shelton Ditch,C,8/26/2018,17.376666666666665
17,SHE1,Shelton Ditch,C,8/27/2018,17.665937500000002
18,SHE1,Shelton Ditch,C,8/28/2018,18.30875
18,SHE1,Shelton Ditch,C,8/29/2018,18.630625
18,SHE1,Shelton Ditch,C,8/30/2018,18.175
18,SHE1,Shelton Ditch,C,8/31/2018,17.714270833333334
18,SHE1,Shelton Ditch,C,9/1/2018,17.1671875
18,SHE1,Shelton Ditch,C,9/2/2018,17.0153125
18,SHE1,Shelton Ditch,C,9/3/2018,17.215833333333332
19,SHE1,Shelton Ditch,C,9/4/2018,16.855625
19,SHE1,Shelton Ditch,C,9/5/2018,17.168333333333333
19,SHE1,Shelton Ditch,C,9/6/2018,17.0909375
19,SHE1,Shelton Ditch,C,9/7/2018,16.620729166666667
19,SHE1,Shelton Ditch,C,9/8/2018,16.679479166666667
19,SHE1,Shelton Ditch,C,9/9/2018,16.352916666666665
19,SHE1,Shelton Ditch,C,9/10/2018,16.296875
20,SHE1,Shelton Ditch,C,9/11/2018,16.06427083333333
20,SHE1,Shelton Ditch,C,9/12/2018,15.100729166666667
20,SHE1,Shelton Ditch,C,9/13/2018,14.636875
20,SHE1,Shelton Ditch,C,9/14/2018,14.576145833333333
20,SHE1,Shelton Ditch,C,9/15/2018,14.347395833333334
20,SHE1,Shelton Ditch,C,9/16/2018,14.483125
20,SHE1,Shelton Ditch,C,9/17/2018,13.883645833333333
21,SHE1,Shelton Ditch,C,9/18/2018,14.146979166666666
21,SHE1,Shelton Ditch,C,9/19/2018,14.504166666666666
21,SHE1,Shelton Ditch,C,9/20/2018,14.923020833333334
21,SHE1,Shelton Ditch,C,9/21/2018,14.953020833333333
21,SHE1,Shelton Ditch,C,9/22/2018,15.783020833333333
21,SHE1,Shelton Ditch,C,9/23/2018,14.976979166666666
21,SHE1,Shelton Ditch,C,9/24/2018,14.2659375
22,SHE1,Shelton Ditch,C,9/25/2018,14.715
22,SHE1,Shelton Ditch,C,9/26/2018,15.222395833333334
22,SHE1,Shelton Ditch,C,9/27/2018,15.692291666666666
22,SHE1,Shelton Ditch,C,9/28/2018,15.84875
22,SHE1,Shelton Ditch,C,9/29/2018,15.399166666666666
22,SHE1,Shelton Ditch,C,9/30/2018,14.985833333333334
22,SHE1,Shelton Ditch,C,10/1/2018,15.688541666666667
23,SHE1,Shelton Ditch,C,5/1/2019,13.8884375
23,SHE1,Shelton Ditch,C,5/2/2019,13.0996875
23,SHE1,Shelton Ditch,C,5/3/2019,13.3546875
23,SHE1,Shelton Ditch,C,5/4/2019,14.521770833333333
23,SHE1,Shelton Ditch,C,5/5/2019,15.452604166666667
23,SHE1,Shelton Ditch,C,5/6/2019,15.933229166666667
23,SHE1,Shelton Ditch,C,5/7/2019,16.291041666666665
24,SHE1,Shelton Ditch,C,5/8/2019,16.026041666666668
24,SHE1,Shelton Ditch,C,5/9/2019,16.850208333333335
24,SHE1,Shelton Ditch,C,5/10/2019,16.9065625
24,SHE1,Shelton Ditch,C,5/11/2019,17.0459375
24,SHE1,Shelton Ditch,C,5/12/2019,16.487291666666668
24,SHE1,Shelton Ditch,C,5/13/2019,15.239166666666666
24,SHE1,Shelton Ditch,C,5/14/2019,14.348229166666666
25,SHE1,Shelton Ditch,C,5/15/2019,13.195104166666667
25,SHE1,Shelton Ditch,C,5/16/2019,12.883854166666667
25,SHE1,Shelton Ditch,C,5/17/2019,12.5921875
25,SHE1,Shelton Ditch,C,5/18/2019,13.551666666666666
25,SHE1,Shelton Ditch,C,5/19/2019,13.651875
25,SHE1,Shelton Ditch,C,5/20/2019,13.398645833333333
25,SHE1,Shelton Ditch,C,5/21/2019,13.836875
26,SHE1,Shelton Ditch,C,5/22/2019,14.574583333333333
26,SHE1,Shelton Ditch,C,5/23/2019,15.470208333333334
26,SHE1,Shelton Ditch,C,5/24/2019,14.959791666666666
26,SHE1,Shelton Ditch,C,5/25/2019,13.189166666666667
26,SHE1,Shelton Ditch,C,5/26/2019,12.725416666666666
26,SHE1,Shelton Ditch,C,5/27/2019,14.5790625
26,SHE1,Shelton Ditch,C,5/28/2019,14.130416666666667
27,SHE1,Shelton Ditch,C,5/29/2019,14.898020833333334
27,SHE1,Shelton Ditch,C,5/30/2019,16.448229166666668
27,SHE1,Shelton Ditch,C,5/31/2019,17.9828125
27,SHE1,Shelton Ditch,C,6/1/2019,18.555833333333332
27,SHE1,Shelton Ditch,C,6/2/2019,18.829375
27,SHE1,Shelton Ditch,C,6/3/2019,18.253020833333334
27,SHE1,Shelton Ditch,C,6/4/2019,17.907708333333332
28,SHE1,Shelton Ditch,C,6/5/2019,17.2025
28,SHE1,Shelton Ditch,C,6/6/2019,15.671770833333333
28,SHE1,Shelton Ditch,C,6/7/2019,15.041041666666667
28,SHE1,Shelton Ditch,C,6/8/2019,14.72875
28,SHE1,Shelton Ditch,C,6/9/2019,16.0259375
28,SHE1,Shelton Ditch,C,6/10/2019,18.028645833333332
28,SHE1,Shelton Ditch,C,6/11/2019,20.0790625
29,SHE1,Shelton Ditch,C,6/12/2019,22.076666666666668
29,SHE1,Shelton Ditch,C,6/13/2019,22.078229166666667
29,SHE1,Shelton Ditch,C,6/14/2019,20.147604166666667
29,SHE1,Shelton Ditch,C,6/15/2019,19.469270833333333
29,SHE1,Shelton Ditch,C,6/16/2019,19.72625
29,SHE1,Shelton Ditch,C,6/17/2019,19.9484375
29,SHE1,Shelton Ditch,C,6/18/2019,19.859166666666667
30,SHE1,Shelton Ditch,C,6/19/2019,18.228229166666665
30,SHE1,Shelton Ditch,C,6/20/2019,17.180104166666666
30,SHE1,Shelton Ditch,C,6/21/2019,16.860833333333332
30,SHE1,Shelton Ditch,C,6/22/2019,17.029895833333335
30,SHE1,Shelton Ditch,C,6/23/2019,17.735729166666665
30,SHE1,Shelton Ditch,C,6/24/2019,17.745104166666668
30,SHE1,Shelton Ditch,C,6/25/2019,18.1475
31,SHE1,Shelton Ditch,C,6/26/2019,17.997291666666666
31,SHE1,Shelton Ditch,C,6/27/2019,16.5534375
31,SHE1,Shelton Ditch,C,6/28/2019,16.128541666666667
31,SHE1,Shelton Ditch,C,6/29/2019,17.826458333333335
31,SHE1,Shelton Ditch,C,6/30/2019,19.0009375
31,SHE1,Shelton Ditch,C,7/1/2019,19.2653125
31,SHE1,Shelton Ditch,C,7/2/2019,17.8725
32,SHE1,Shelton Ditch,C,7/3/2019,17.196770833333332
32,SHE1,Shelton Ditch,C,7/4/2019,18.633645833333333
32,SHE1,Shelton Ditch,C,7/5/2019,18.830000000000002
32,SHE1,Shelton Ditch,C,7/6/2019,17.9790625
32,SHE1,Shelton Ditch,C,7/7/2019,18.08125
32,SHE1,Shelton Ditch,C,7/8/2019,19.170833333333334
32,SHE1,Shelton Ditch,C,7/9/2019,19.053333333333335
33,SHE1,Shelton Ditch,C,7/10/2019,18.165625
33,SHE1,Shelton Ditch,C,7/11/2019,19.108958333333334
33,SHE1,Shelton Ditch,C,7/12/2019,20.28302083333333
33,SHE1,Shelton Ditch,C,7/13/2019,20.738854166666666
33,SHE1,Shelton Ditch,C,7/14/2019,20.7975
33,SHE1,Shelton Ditch,C,7/15/2019,20.449375
33,SHE1,Shelton Ditch,C,7/16/2019,19.941458333333333
34,SHE1,Shelton Ditch,C,7/17/2019,19.337916666666665
34,SHE1,Shelton Ditch,C,7/18/2019,19.391875
34,SHE1,Shelton Ditch,C,7/19/2019,18.8459375
34,SHE1,Shelton Ditch,C,7/20/2019,19.229895833333334
34,SHE1,Shelton Ditch,C,7/21/2019,20.397708333333334
34,SHE1,Shelton Ditch,C,7/22/2019,20.7334375
34,SHE1,Shelton Ditch,C,7/23/2019,20.294999999999998
35,SHE1,Shelton Ditch,C,7/24/2019,19.802708333333335
35,SHE1,Shelton Ditch,C,7/25/2019,20.351666666666667
35,SHE1,Shelton Ditch,C,7/26/2019,21.226041666666667
35,SHE1,Shelton Ditch,C,7/27/2019,20.940833333333334
35,SHE1,Shelton Ditch,C,7/28/2019,20.489375
35,SHE1,Shelton Ditch,C,7/29/2019,20.691979166666666
35,SHE1,Shelton Ditch,C,7/30/2019,20.132708333333333
36,SHE1,Shelton Ditch,C,7/31/2019,20.140208333333334
36,SHE1,Shelton Ditch,C,8/1/2019,20.70375
36,SHE1,Shelton Ditch,C,8/2/2019,20.5521875
36,SHE1,Shelton Ditch,C,8/3/2019,21.172916666666666
36,SHE1,Shelton Ditch,C,8/4/2019,21.450208333333332
36,SHE1,Shelton Ditch,C,8/5/2019,21.420416666666668
36,SHE1,Shelton Ditch,C,8/6/2019,21.27625
37,SHE1,Shelton Ditch,C,8/7/2019,20.1128125
37,SHE1,Shelton Ditch,C,8/8/2019,18.9515625
37,SHE1,Shelton Ditch,C,8/9/2019,18.676666666666666
37,SHE1,Shelton Ditch,C,8/10/2019,18.333541666666665
37,SHE1,Shelton Ditch,C,8/11/2019,18.015
37,SHE1,Shelton Ditch,C,8/12/2019,18.7121875
37,SHE1,Shelton Ditch,C,8/13/2019,19.505416666666665
38,SHE1,Shelton Ditch,C,8/14/2019,20.3840625
38,SHE1,Shelton Ditch,C,8/15/2019,20.5790625
38,SHE1,Shelton Ditch,C,8/16/2019,20.08125
38,SHE1,Shelton Ditch,C,8/17/2019,19.079791666666665
38,SHE1,Shelton Ditch,C,8/18/2019,18.866354166666667
38,SHE1,Shelton Ditch,C,8/19/2019,19.259270833333332
38,SHE1,Shelton Ditch,C,8/20/2019,19.411145833333332
39,SHE1,Shelton Ditch,C,8/21/2019,18.362604166666667
39,SHE1,Shelton Ditch,C,8/22/2019,17.903854166666665
39,SHE1,Shelton Ditch,C,8/23/2019,18.1921875
39,SHE1,Shelton Ditch,C,8/24/2019,18.7384375
39,SHE1,Shelton Ditch,C,8/25/2019,18.974583333333335
39,SHE1,Shelton Ditch,C,8/26/2019,18.846145833333335
39,SHE1,Shelton Ditch,C,8/27/2019,19.285416666666666
40,SHE1,Shelton Ditch,C,8/28/2019,19.914895833333333
40,SHE1,Shelton Ditch,C,8/29/2019,20.032916666666665
40,SHE1,Shelton Ditch,C,8/30/2019,19.538229166666667
40,SHE1,Shelton Ditch,C,8/31/2019,18.868229166666666
40,SHE1,Shelton Ditch,C,9/1/2019,19.444895833333334
40,SHE1,Shelton Ditch,C,9/2/2019,19.064479166666665
40,SHE1,Shelton Ditch,C,9/3/2019,18.4734375
41,SHE1,Shelton Ditch,C,9/4/2019,18.081354166666667
41,SHE1,Shelton Ditch,C,9/5/2019,18.298333333333332
41,SHE1,Shelton Ditch,C,9/6/2019,18.745625
41,SHE1,Shelton Ditch,C,9/7/2019,17.537291666666665
41,SHE1,Shelton Ditch,C,9/8/2019,16.336666666666666
41,SHE1,Shelton Ditch,C,9/9/2019,15.580625
41,SHE1,Shelton Ditch,C,9/10/2019,15.554375
42,SHE1,Shelton Ditch,C,9/11/2019,15.683125
42,SHE1,Shelton Ditch,C,9/12/2019,16.205416666666668
42,SHE1,Shelton Ditch,C,9/13/2019,17.001458333333332
42,SHE1,Shelton Ditch,C,9/14/2019,16.723541666666666
42,SHE1,Shelton Ditch,C,9/15/2019,16.004375
42,SHE1,Shelton Ditch,C,9/16/2019,15.181354166666667
42,SHE1,Shelton Ditch,C,9/17/2019,15.331875
43,SHE1,Shelton Ditch,C,9/18/2019,15.467604166666666
43,SHE1,Shelton Ditch,C,9/19/2019,15.151354166666668
43,SHE1,Shelton Ditch,C,9/20/2019,15.6115625
43,SHE1,Shelton Ditch,C,9/21/2019,15.763333333333334
43,SHE1,Shelton Ditch,C,9/22/2019,15.4509375
43,SHE1,Shelton Ditch,C,9/23/2019,15.188541666666667
43,SHE1,Shelton Ditch,C,9/24/2019,16.28708333333333
44,SHE1,Shelton Ditch,C,9/25/2019,15.903541666666667
44,SHE1,Shelton Ditch,C,9/26/2019,15.285729166666666
44,SHE1,Shelton Ditch,C,9/27/2019,14.364479166666667
44,SHE1,Shelton Ditch,C,9/28/2019,13.503229166666667
44,SHE1,Shelton Ditch,C,9/29/2019,12.177083333333334
44,SHE1,Shelton Ditch,C,9/30/2019,11.443229166666667
44,SHE1,Shelton Ditch,C,10/1/2019,11.227708333333334
45,SHE1,Shelton Ditch,C,10/2/2019,11.008229166666666
45,SHE1,Shelton Ditch,C,10/3/2019,11.9578125
45,SHE1,Shelton Ditch,C,10/4/2019,12.533125
45,SHE1,Shelton Ditch,C,10/5/2019,12.28625
45,SHE1,Shelton Ditch,C,10/6/2019,12.421666666666667
45,SHE1,Shelton Ditch,C,10/7/2019,12.606666666666667
45,SHE1,Shelton Ditch,C,10/8/2019,13.4115625
46,SHE1,Shelton Ditch,C,10/9/2019,11.4540625
46,SHE1,Shelton Ditch,C,10/10/2019,10.186875
46,SHE1,Shelton Ditch,C,10/11/2019,9.597708333333333
46,SHE1,Shelton Ditch,C,4/30/2021,16.61
46,SHE1,Shelton Ditch,C,5/1/2021,15.478125
46,SHE1,Shelton Ditch,C,5/2/2021,14.498020833333333
46,SHE1,Shelton Ditch,C,5/3/2021,15.019895833333333
47,SHE1,Shelton Ditch,C,5/4/2021,16.0890625
47,SHE1,Shelton Ditch,C,5/5/2021,16.308958333333333
47,SHE1,Shelton Ditch,C,5/6/2021,16.107291666666665
47,SHE1,Shelton Ditch,C,5/7/2021,14.638854166666667
47,SHE1,Shelton Ditch,C,5/8/2021,13.618229166666667
47,SHE1,Shelton Ditch,C,5/9/2021,14.123020833333333
47,SHE1,Shelton Ditch,C,5/10/2021,15.212708333333333
48,SHE1,Shelton Ditch,C,5/11/2021,16.303645833333334
48,SHE1,Shelton Ditch,C,5/12/2021,17.384895833333335
48,SHE1,Shelton Ditch,C,5/13/2021,18.29885416666667
48,SHE1,Shelton Ditch,C,5/14/2021,19.053229166666668
48,SHE1,Shelton Ditch,C,5/15/2021,18.637916666666666
48,SHE1,Shelton Ditch,C,5/16/2021,18.8678125
48,SHE1,Shelton Ditch,C,5/17/2021,17.755416666666665
49,SHE1,Shelton Ditch,C,5/18/2021,15.692083333333333
49,SHE1,Shelton Ditch,C,5/19/2021,14.878854166666667
49,SHE1,Shelton Ditch,C,5/20/2021,13.591354166666667
49,SHE1,Shelton Ditch,C,5/21/2021,13.424375
49,SHE1,Shelton Ditch,C,5/22/2021,14.7403125
49,SHE1,Shelton Ditch,C,5/23/2021,14.822395833333333
49,SHE1,Shelton Ditch,C,5/24/2021,14.4425
50,SHE1,Shelton Ditch,C,5/25/2021,14.522499999999999
50,SHE1,Shelton Ditch,C,5/26/2021,15.425833333333333
50,SHE1,Shelton Ditch,C,5/27/2021,16.549895833333334
50,SHE1,Shelton Ditch,C,5/28/2021,16.165416666666665
50,SHE1,Shelton Ditch,C,5/29/2021,17.039166666666667
50,SHE1,Shelton Ditch,C,5/30/2021,18.582395833333333
50,SHE1,Shelton Ditch,C,5/31/2021,19.751875000000002
51,SHE1,Shelton Ditch,C,6/1/2021,21.259895833333335
51,SHE1,Shelton Ditch,C,6/2/2021,22.548020833333332
51,SHE1,Shelton Ditch,C,6/3/2021,22.294479166666665
51,SHE1,Shelton Ditch,C,6/4/2021,21.0634375
51,SHE1,Shelton Ditch,C,6/5/2021,18.93177083333333
51,SHE1,Shelton Ditch,C,6/6/2021,16.334583333333335
51,SHE1,Shelton Ditch,C,6/7/2021,15.207395833333333
52,SHE1,Shelton Ditch,C,6/8/2021,15.888229166666667
52,SHE1,Shelton Ditch,C,6/9/2021,16.294375
52,SHE1,Shelton Ditch,C,6/10/2021,15.9825
52,SHE1,Shelton Ditch,C,6/11/2021,15.5040625
52,SHE1,Shelton Ditch,C,6/12/2021,16.5284375
52,SHE1,Shelton Ditch,C,6/13/2021,17.861875
52,SHE1,Shelton Ditch,C,6/14/2021,17.049895833333334
53,SHE1,Shelton Ditch,C,6/15/2021,16.94
53,SHE1,Shelton Ditch,C,6/16/2021,17.3015625
53,SHE1,Shelton Ditch,C,6/17/2021,19.120625
53,SHE1,Shelton Ditch,C,6/18/2021,19.848229166666666
53,SHE1,Shelton Ditch,C,6/19/2021,19.8503125
53,SHE1,Shelton Ditch,C,6/20/2021,21.258020833333333
53,SHE1,Shelton Ditch,C,6/21/2021,22.849479166666665
54,SHE1,Shelton Ditch,C,6/22/2021,22.757604166666667
54,SHE1,Shelton Ditch,C,6/23/2021,22.0528125
54,SHE1,Shelton Ditch,C,6/24/2021,21.789583333333333
54,SHE1,Shelton Ditch,C,6/25/2021,23.077604166666667
54,SHE1,Shelton Ditch,C,6/26/2021,24.558229166666667
54,SHE1,Shelton Ditch,C,6/27/2021,25.843333333333334
54,SHE1,Shelton Ditch,C,6/28/2021,26.4421875
55,SHE1,Shelton Ditch,C,6/29/2021,24.691145833333334
55,SHE1,Shelton Ditch,C,6/30/2021,22.3390625
55,SHE1,Shelton Ditch,C,7/1/2021,20.549583333333334
55,SHE1,Shelton Ditch,C,7/2/2021,21.287395833333335
55,SHE1,Shelton Ditch,C,7/3/2021,22.597604166666667
55,SHE1,Shelton Ditch,C,7/4/2021,22.731145833333333
55,SHE1,Shelton Ditch,C,7/5/2021,22.163125
56,SHE1,Shelton Ditch,C,7/6/2021,22.378854166666667
56,SHE1,Shelton Ditch,C,7/7/2021,21.4690625
56,SHE1,Shelton Ditch,C,7/8/2021,20.246458333333333
56,SHE1,Shelton Ditch,C,7/9/2021,20.519791666666666
56,SHE1,Shelton Ditch,C,7/10/2021,22.156979166666666
56,SHE1,Shelton Ditch,C,7/11/2021,22.083958333333335
56,SHE1,Shelton Ditch,C,7/12/2021,21.94354166666667
57,SHE1,Shelton Ditch,C,7/13/2021,21.885833333333334
57,SHE1,Shelton Ditch,C,7/14/2021,21.746145833333333
57,SHE1,Shelton Ditch,C,7/15/2021,20.67770833333333
57,SHE1,Shelton Ditch,C,7/16/2021,19.981875
57,SHE1,Shelton Ditch,C,7/17/2021,20.3759375
57,SHE1,Shelton Ditch,C,7/18/2021,20.380520833333332
57,SHE1,Shelton Ditch,C,7/19/2021,20.866770833333334
58,SHE1,Shelton Ditch,C,7/20/2021,20.679479166666667
58,SHE1,Shelton Ditch,C,7/21/2021,19.929166666666667
58,SHE1,Shelton Ditch,C,7/22/2021,19.339166666666667
58,SHE1,Shelton Ditch,C,7/23/2021,19.6103125
58,SHE1,Shelton Ditch,C,7/24/2021,20.819895833333334
58,SHE1,Shelton Ditch,C,7/25/2021,21.752604166666668
58,SHE1,Shelton Ditch,C,7/26/2021,21.723125
59,SHE1,Shelton Ditch,C,7/27/2021,21.8328125
59,SHE1,Shelton Ditch,C,7/28/2021,21.689375
59,SHE1,Shelton Ditch,C,7/29/2021,22.005208333333332
59,SHE1,Shelton Ditch,C,7/30/2021,22.128854166666667
59,SHE1,Shelton Ditch,C,7/31/2021,21.07989583333333
59,SHE1,Shelton Ditch,C,8/1/2021,20.324270833333333
59,SHE1,Shelton Ditch,C,8/2/2021,21.159583333333334
60,SHE1,Shelton Ditch,C,8/3/2021,21.910416666666666
60,SHE1,Shelton Ditch,C,8/4/2021,21.848125
60,SHE1,Shelton Ditch,C,8/5/2021,21.5396875
60,SHE1,Shelton Ditch,C,8/6/2021,20.8134375
60,SHE1,Shelton Ditch,C,8/7/2021,20.7284375
60,SHE1,Shelton Ditch,C,8/8/2021,20.070416666666667
60,SHE1,Shelton Ditch,C,8/9/2021,19.398958333333333
61,SHE1,Shelton Ditch,C,8/10/2021,20.5684375
61,SHE1,Shelton Ditch,C,8/11/2021,22.125
61,SHE1,Shelton Ditch,C,8/12/2021,23.050416666666667
61,SHE1,Shelton Ditch,C,8/13/2021,22.836666666666666
61,SHE1,Shelton Ditch,C,8/14/2021,21.986458333333335
61,SHE1,Shelton Ditch,C,8/15/2021,21.629791666666666
61,SHE1,Shelton Ditch,C,8/16/2021,20.865729166666668
62,SHE1,Shelton Ditch,C,8/17/2021,19.063645833333332
62,SHE1,Shelton Ditch,C,8/18/2021,17.811979166666667
62,SHE1,Shelton Ditch,C,8/19/2021,18.4134375
62,SHE1,Shelton Ditch,C,8/20/2021,18.3384375
62,SHE1,Shelton Ditch,C,8/21/2021,17.850520833333334
62,SHE1,Shelton Ditch,C,8/22/2021,16.899583333333332
62,SHE1,Shelton Ditch,C,8/23/2021,16.149583333333332
63,SHE1,Shelton Ditch,C,8/24/2021,16.80270833333333
63,SHE1,Shelton Ditch,C,8/25/2021,17.446041666666666
63,SHE1,Shelton Ditch,C,8/26/2021,17.966770833333335
63,SHE1,Shelton Ditch,C,8/27/2021,18.017083333333332
63,SHE1,Shelton Ditch,C,8/28/2021,17.616145833333334
63,SHE1,Shelton Ditch,C,8/29/2021,18.4203125
63,SHE1,Shelton Ditch,C,8/30/2021,17.904270833333335
64,SHE1,Shelton Ditch,C,8/31/2021,17.183541666666667
64,SHE1,Shelton Ditch,C,9/1/2021,16.497083333333332
64,SHE1,Shelton Ditch,C,9/2/2021,16.617916666666666
64,SHE1,Shelton Ditch,C,9/3/2021,16.4990625
64,SHE1,Shelton Ditch,C,9/4/2021,16.7009375
64,SHE1,Shelton Ditch,C,9/5/2021,17.848229166666666
64,SHE1,Shelton Ditch,C,9/6/2021,18.409166666666668
65,SHE1,Shelton Ditch,C,9/7/2021,17.979479166666668
65,SHE1,Shelton Ditch,C,9/8/2021,18.4046875
65,SHE1,Shelton Ditch,C,9/9/2021,18.67625
65,SHE1,Shelton Ditch,C,9/10/2021,17.6840625
65,SHE1,Shelton Ditch,C,9/11/2021,16.29885416666667
65,SHE1,Shelton Ditch,C,9/12/2021,16.63885416666667
65,SHE1,Shelton Ditch,C,9/13/2021,16.43572916666667
66,SHE1,Shelton Ditch,C,9/14/2021,16.403854166666665
66,SHE1,Shelton Ditch,C,9/15/2021,17.125104166666667
66,SHE1,Shelton Ditch,C,9/16/2021,15.260104166666666
66,SHE1,Shelton Ditch,C,9/17/2021,14.8078125
66,SHE1,Shelton Ditch,C,9/18/2021,16.060833333333335
66,SHE1,Shelton Ditch,C,9/19/2021,15.720729166666667
66,SHE1,Shelton Ditch,C,9/20/2021,15.4609375
67,SHE1,Shelton Ditch,C,9/21/2021,15.824270833333333
67,SHE1,Shelton Ditch,C,9/22/2021,16.2865625
67,SHE1,Shelton Ditch,C,9/23/2021,16.118854166666665
67,SHE1,Shelton Ditch,C,9/24/2021,16.3525
67,SHE1,Shelton Ditch,C,9/25/2021,16.883958333333332
67,SHE1,Shelton Ditch,C,9/26/2021,16.671979166666667
67,SHE1,Shelton Ditch,C,9/27/2021,16.123020833333335
68,SHE1,Shelton Ditch,C,9/28/2021,14.424895833333334
68,SHE1,Shelton Ditch,C,9/29/2021,14.476354166666667
68,SHE1,Shelton Ditch,C,9/30/2021,14.890729166666667
68,SHE1,Shelton Ditch,C,10/1/2021,14.718333333333334
68,SHE1,Shelton Ditch,C,10/2/2021,14.67
68,SHE1,Shelton Ditch,C,5/1/2022,12.88178125
68,SHE1,Shelton Ditch,C,5/2/2022,12.572208333333334
69,SHE1,Shelton Ditch,C,5/3/2022,11.793427083333333
69,SHE1,Shelton Ditch,C,5/4/2022,12.821875
69,SHE1,Shelton Ditch,C,5/5/2022,12.802416666666666
69,SHE1,Shelton Ditch,C,5/6/2022,12.430322916666666
69,SHE1,Shelton Ditch,C,5/7/2022,12.093885416666666
69,SHE1,Shelton Ditch,C,5/8/2022,11.21275
69,SHE1,Shelton Ditch,C,5/9/2022,10.95440625
70,SHE1,Shelton Ditch,C,5/10/2022,11.932229166666668
70,SHE1,Shelton Ditch,C,5/11/2022,12.2008125
70,SHE1,Shelton Ditch,C,5/12/2022,11.688895833333333
70,SHE1,Shelton Ditch,C,5/13/2022,10.620697916666666
70,SHE1,Shelton Ditch,C,5/14/2022,12.71240625
70,SHE1,Shelton Ditch,C,5/15/2022,13.9415
70,SHE1,Shelton Ditch,C,5/16/2022,13.715427083333333
71,SHE1,Shelton Ditch,C,5/17/2022,13.570791666666667
71,SHE1,Shelton Ditch,C,5/18/2022,13.368708333333334
71,SHE1,Shelton Ditch,C,5/19/2022,12.921614583333334
71,SHE1,Shelton Ditch,C,5/20/2022,12.627364583333334
71,SHE1,Shelton Ditch,C,5/21/2022,13.616395833333334
71,SHE1,Shelton Ditch,C,5/22/2022,15.048333333333334
71,SHE1,Shelton Ditch,C,5/23/2022,16.205750000000002
72,SHE1,Shelton Ditch,C,5/24/2022,15.7160625
72,SHE1,Shelton Ditch,C,5/25/2022,16.309166666666666
72,SHE1,Shelton Ditch,C,5/26/2022,16.972083333333334
72,SHE1,Shelton Ditch,C,5/27/2022,15.717395833333333
72,SHE1,Shelton Ditch,C,5/28/2022,14.42921875
72,SHE1,Shelton Ditch,C,5/29/2022,13.406625
72,SHE1,Shelton Ditch,C,5/30/2022,13.623989583333334
73,SHE1,Shelton Ditch,C,5/31/2022,15.22015625
73,SHE1,Shelton Ditch,C,6/1/2022,16.894833333333334
73,SHE1,Shelton Ditch,C,6/2/2022,17.160854166666667
73,SHE1,Shelton Ditch,C,6/3/2022,16.846822916666667
73,SHE1,Shelton Ditch,C,6/4/2022,15.518229166666666
73,SHE1,Shelton Ditch,C,6/5/2022,15.785770833333332
73,SHE1,Shelton Ditch,C,6/6/2022,15.667083333333334
74,SHE1,Shelton Ditch,C,6/7/2022,15.05984375
74,SHE1,Shelton Ditch,C,6/8/2022,16.073625
74,SHE1,Shelton Ditch,C,6/9/2022,16.27634375
74,SHE1,Shelton Ditch,C,6/10/2022,16.41846875
74,SHE1,Shelton Ditch,C,6/11/2022,15.468625
74,SHE1,Shelton Ditch,C,6/12/2022,14.259947916666667
74,SHE1,Shelton Ditch,C,6/13/2022,13.222020833333334
75,SHE1,Shelton Ditch,C,6/14/2022,13.789145833333333
75,SHE1,Shelton Ditch,C,6/15/2022,14.257249999999999
75,SHE1,Shelton Ditch,C,6/16/2022,14.871708333333334
75,SHE1,Shelton Ditch,C,6/17/2022,14.68215625
75,SHE1,Shelton Ditch,C,6/18/2022,14.377041666666667
75,SHE1,Shelton Ditch,C,6/19/2022,14.453104166666666
75,SHE1,Shelton Ditch,C,6/20/2022,15.390291666666666
76,SHE1,Shelton Ditch,C,6/21/2022,17.082927083333335
76,SHE1,Shelton Ditch,C,6/22/2022,18.703041666666667
76,SHE1,Shelton Ditch,C,6/23/2022,18.219114583333333
76,SHE1,Shelton Ditch,C,6/24/2022,17.963333333333335
76,SHE1,Shelton Ditch,C,6/25/2022,19.024989583333333
76,SHE1,Shelton Ditch,C,6/26/2022,20.536458333333332
76,SHE1,Shelton Ditch,C,6/27/2022,21.476364583333332
77,SHE1,Shelton Ditch,C,6/28/2022,19.686604166666665
77,SHE1,Shelton Ditch,C,6/29/2022,18.601395833333335
77,SHE1,Shelton Ditch,C,6/30/2022,19.00978125
77,SHE1,Shelton Ditch,C,7/1/2022,19.478927083333332
77,SHE1,Shelton Ditch,C,7/2/2022,18.725114583333333
77,SHE1,Shelton Ditch,C,7/3/2022,17.739010416666666
77,SHE1,Shelton Ditch,C,7/4/2022,18.23571875
78,SHE1,Shelton Ditch,C,7/5/2022,18.84459375
78,SHE1,Shelton Ditch,C,7/6/2022,18.912041666666667
78,SHE1,Shelton Ditch,C,7/7/2022,19.20565625
78,SHE1,Shelton Ditch,C,7/8/2022,19.7805625
78,SHE1,Shelton Ditch,C,7/9/2022,20.524395833333333
78,SHE1,Shelton Ditch,C,7/10/2022,20.367135416666667
78,SHE1,Shelton Ditch,C,7/11/2022,21.350333333333335
79,SHE1,Shelton Ditch,C,7/12/2022,22.677364583333333
79,SHE1,Shelton Ditch,C,7/13/2022,21.59090625
79,SHE1,Shelton Ditch,C,7/14/2022,20.97075
79,SHE1,Shelton Ditch,C,7/15/2022,20.542166666666667
79,SHE1,Shelton Ditch,C,7/16/2022,19.988041666666668
